MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,LAST_FLIGHT_DATE,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,EXCHANGE_COUNT,avg_discount,Points_Sum,Point_NotFlight
2017721,2014-12-07,07/10/2023,Female,3,Shenzhen,Zhejiang,CN,46.0,2024/11/25,3,39862,76824.2,1572.42,323711,01/04/2024,326,0.39883,303,4,1.738948,91518,14
2031432,2012-05-11,18-Apr-2019,F,0,,Zhe jiang,cn,53.0,21-Jan-2024,8,60038,16620.77,13790.65,42728,30-Dec-2023,22,5.442184,312,6,1.454997,99423,6
2044559,12/25/2021,07/16/2015,F,0,Wuhan,Beijing,CN,22.0,04/13/2025,8,48973,18530.14,19614.84,349131,2023-06-14,669,30.657438,609,1,1.056392,349208,10
2056400,2014-08-10,2017/08/18,,0,Guangzhou,Si chuan,India,34.0,02/05/2025,9,12634,61141.04,29464.13,266540,2023-06-24,592,170.249885,178,5,1.092913,62517,8
2004866,2019-06-28,2018-12-26,,1,Hangzhou,Shanghai,China,59.0,2024-06-26,-2,73800,28267.35,10161.15,115921,22-Jun-2024,4,8.985891,328,2,1.2935,26777,11
2041195,2012-12-06,2010-05-14,Male,0,Chongqing,Guangdong,cn,33.0,02-Jan-2024,2,5090,74421.08,13615.0,147894,2023-03-01,307,92.22763,540,2,0.623801,149440,14
2014789,13-Dec-2022,07/31/2019,,0,Xian,Guangdong,IN,25.0,20-Mar-2024,6,43192,24844.47,26864.21,108665,05/30/2022,660,81.148084,109,3,0.043235,299280,12
2013191,02/16/2017,13-Aug-2019,male,2,Beijing,Guang dong,India,27.0,2025-02-23,4,58521,2369.04,5105.94,489355,06/21/2024,247,150.035938,298,5,0.387993,98574,4
2052545,29-Jun-2017,2025/08/17,F,0,Wuhan,Beijing,US,,2024-09-05,3,31965,49980.21,13103.77,268660,2023-10-17,324,37.252577,137,4,1.411797,40839,15
2060823,11-Sep-2019,25-Oct-2013,Unknown,3,Shenzhen,Guang dong,US,25.0,2024-11-23,3,70115,95677.9,63924.18,166329,03/22/2023,612,18.721833,361,8,1.028164,585998,11
2000442,2017/10/21,2013-04-20,M,3,Nan jing,Shaanxi,CN ,25.0,20-Apr-2024,6,43457,42046.22,4886.53,413420,02/09/2023,436,54.193913,253,3,0.700227,257708,12
2020868,2014/09/28,2012/08/20,M,2,Nanjing,Hubei,IN,26.0,10-Aug-2024,5,54485,41670.24,12362.53,111314,16-Dec-2023,238,168.874504,113,4,0.34206,339313,9
2036555,08/22/2022,2023-11-01,Female,0,wuhan,Guangdong,India,44.0,2025-10-31,9,59786,89770.36,64291.49,190812,2024-07-17,471,55.850873,497,2,1.480587,247537,6
2017806,03/14/2012,2021/02/11,F,0,Wuhan,Guangdong,CN,48.0,2025-12-27,3,54681,410.25,1987.69,114684,2024-10-04,449,13.645923,520,4,0.609721,135408,8
2024783,2012/02/10,14-Sep-2005,male,1,Hangzhou,Guangdong,IN,22.0,10/13/2024,7,30578,43513.0,50314.23,292860,16-Dec-2022,667,40.794727,546,3,1.28803,487797,15
2022827,2021-11-21,2016-10-12,male,1,Hangzhou,Si chuan,cn,36.0,09-Apr-2025,3,28997,15909.16,35648.08,148107,2024-09-24,197,74.907847,48,1,1.017736,198290,5
2008415,2025/11/08,2024-04-11,,0,Guangzhou,Shaanxi,IN,,2024/07/27,2,13311,7212.54,12051.78,59503,07-Feb-2024,171,164.930056,228,3,1.955051,21595,11
2001451,2022-11-05,03/08/2018,M,0,Hangzhou,,CN ,44.0,2024/02/27,4,49995,44965.72,54059.22,474675,16-Oct-2023,134,44.271739,249,6,1.083663,85300,13
2045394,2019-12-26,24-Jun-2020,Male,0,Chongqing,Shaanxi,CHN,41.0,2025/09/27,7,27719,97546.63,5614.46,184476,07-Dec-2024,294,209.052642,221,3,1.294535,221487,5
2057543,12-Jun-2020,30-Jan-2020,M,1,Nanjing,Zhe jiang,US,53.0,2024/12/24,5,12242,13897.88,9619.14,227575,2024-10-26,59,129.087182,226,4,0.832828,220828,11
2034716,2024-11-11,2014/09/01,male,0,,Zhe jiang,China,32.0,2024/12/14,2,31297,49886.15,36120.11,305665,2024-03-12,277,1.01128,82,0,1.04287,171832,14
2015459,2013-10-14,12/12/2012,Female,1,SHANGHAI,,cn,18.0,2025/08/10,3,-5205,101771.45,7112.14,132977,11-Aug-2024,364,98.623793,626,4,0.895182,135733,11
2060032,07/31/2019,17-Aug-2017,,0,Beijing,Shaanxi,cn,38.0,12/17/2024,3,20560,57200.15,8311.56,174546,08/02/2023,503,195.693962,409,1,1.34345,357420,10
2049129,2023-09-28,2009-07-01,Male,0,Nan jing,Guangdong,CHN,30.0,2024-10-23,6,31810,6222.01,14367.37,200029,2023-10-24,365,170.196156,1,2,0.950671,178835,7
2000196,07/23/2010,2022-02-02,Male,0,Chong qing,,China ,31.0,08-Sep-2025,12,13618,76368.33,18127.87,119724,2024-08-02,402,79.394541,158,3,1.604778,303024,5
2044962,2014/10/19,2022/06/09,,0,SHANGHAI,Guangdong,China ,30.0,26-Mar-2025,3,31809,60558.52,1937.71,64203,2023-05-04,692,108.174774,273,2,1.547124,53516,7
2014378,2024-08-16,03/05/2011,,1,Chengdu ,Jiangsu,CN,34.0,2025/05/30,6,41450,47014.47,4294.25,245862,20-Dec-2023,527,75.138526,372,2,2.170532,211471,6
2015337,2015/09/09,2012/09/21,Unknown,0,Xi'an,Hubei,China ,40.0,2024/12/15,3,36904,41993.74,28943.42,32220,12-Dec-2024,3,148.000471,498,1,1.454876,131346,7
2058367,2023/06/25,2017/04/12,Female,0,beijing,Jiangsu,cn,39.0,09/15/2025,7,14596,50184.38,85881.81,518488,24-Apr-2024,509,182.727391,141,6,0.994223,289191,11
2046078,2020-08-31,12-Dec-2018,Unknown,1,SHANGHAI,Sichuan,United States,36.0,2025/12/06,7,36016,47629.71,29578.91,266881,27-Jan-2024,679,171.133933,49,2,1.033446,35801,11
2002706,06/02/2022,30-Oct-2008,M,2,Nan jing,bei jing,US,47.0,28-Sep-2025,7,8011,33218.89,66430.16,338008,2024-02-07,599,157.780545,70,5,1.360287,254636,6
2024019,25-Aug-2014,23-Sep-2022,M,0,Shenzhen,Si chuan,China,,01/20/2024,4,18603,58401.9,11450.34,445138,30-Nov-2022,416,80.148895,152,2,0.360462,53701,9
2020183,2024/08/05,2012/02/14,F,3,Nanjing,Zhejiang,CN ,45.0,04-Apr-2025,6,45323,12642.17,22305.83,135226,09/24/2023,558,35.197027,232,5,0.390629,189229,6
2015775,2015-11-29,2014-09-04,M,3,Xian,Sichuan,IN,51.0,2024/12/19,6,27685,23015.02,20608.68,57248,26-Apr-2024,237,108.941869,245,2,1.953122,218893,12
2036251,2010/08/29,2005/11/16,Unknown,3,Nan jing,Guang dong,US,50.0,2025/08/17,3,20417,50365.45,26864.43,379576,2024-06-30,413,84.834322,434,0,0.559025,202493,13
2033113,2019-09-10,2020-08-24,F,0,Nanjing,,CN,49.0,01-Aug-2025,9,60440,19370.4,14270.52,256893,08/03/2024,363,209.347052,296,2,0.325548,142534,8
2023681,10-Sep-2020,2010/09/03,Unknown,3,,Guangdong,China,27.0,12/08/2025,7,15814,58945.65,5043.65,232224,22-Jan-2025,320,95.648703,523,3,0.462967,104784,5
2025550,01/14/2010,2022/06/01,M,1,Chengdu ,Jiangsu,CHN,28.0,10/22/2025,9,24681,40367.18,62433.23,240139,13-Aug-2025,70,152.108152,263,4,1.271405,387816,12
2050812,2013/01/12,01-Mar-2007,M,2,beijing,Jiangsu,CHN,47.0,09/21/2024,4,36068,28279.92,38604.03,395817,18-Nov-2023,308,137.396916,528,4,0.368186,403888,10
2047653,2025/07/09,09/14/2011,,1,beijing,Guang dong,CN,31.0,2024-03-21,10,11852,2779.68,93506.1,174432,02/22/2023,393,53.420889,390,3,1.291632,40821,12
2041600,2016-12-26,2019/04/21,M,1,Beijing,Zhe jiang,US,48.0,07-Aug-2025,5,20662,6325.43,24463.77,276989,25-Mar-2024,500,29.109713,209,2,1.32317,454562,6
2032373,08/05/2019,02-Apr-2020,female ,3,Chong qing,Sichuan,US,47.0,2025-04-16,6,365,58376.98,25331.24,9251,08-Dec-2023,495,62.610156,380,1,0.856003,218113,5
2029357,2013-09-03,2005/01/03,female ,0,guangzhou ,,China ,,13-Oct-2025,4,26065,?,12104.8,262963,2024-03-28,564,75.727116,251,4,0.440615,404802,12
2053992,06/19/2013,02/15/2012,F,1,Beijing,Guang dong,CN,19.0,04/09/2025,6,42320,31200.2,602.74,326511,2024-06-01,312,52.377251,718,1,2.108317,214665,14
2037493,11/06/2012,08/08/2008,Unknown,3,Nan jing,,India,47.0,2024/12/29,2,43507,46975.89,32726.82,103989,07/14/2023,534,122.589392,462,1,1.848985,158260,19
2036582,2017/07/27,2007/04/18,Unknown,0,Nanjing,Guangdong,India,,16-Jan-2025,4,22359,64737.02,39226.1,39328,12-May-2024,249,43.116611,526,4,1.852961,260416,17
2056971,08-Feb-2024,2023/08/03,Female,0,HANGZHOU ,Shaanxi,United States,29.0,2024-12-07,5,5775,41898.25,128734.23,429928,2024-06-01,n/a,47.631622,397,5,0.877823,528956,12
2011898,04/21/2024,2019-01-31,Unknown,2,Chongqing,Sichuan,CHN,32.0,05-Feb-2024,6,54576,15200.68,67803.99,118491,2024-01-15,21,43.475885,29,2,1.268388,296748,14
2008747,08-Jul-2017,2018-01-03,Male,0,,Jiangsu,CN,42.0,2024-04-07,4,20541,17372.93,1965.8,327055,16-Sep-2023,204,107.815182,592,4,1.463165,279078,9
2021930,2024/05/11,2007-06-10,,0,Shanghai,Sichuan,cn,,2024-11-03,5,16880,57665.02,446.67,402379,08/17/2023,444,40.107954,345,2,2.274001,31412,8
2056588,2010-06-05,2020-12-10,F,3,Wuhan,Guangdong,China,39.0,07/12/2025,4,24382,38525.79,8592.49,272604,09/04/2023,677,53.290502,356,3,0.622054,125058,6
2014086,2018/12/29,02/03/2009,Unknown,0,Nan jing,Beijing,IN,47.0,22-Dec-2024,3,81228,54114.82,44035.73,372499,2024-11-24,28,68.125028,376,4,1.783845,73592,18
2054645,09-Sep-2024,02/06/2007,Male,0,Shenzhen,Zhe jiang,CN ,31.0,2025-08-09,2,40364,50966.62,170.72,253332,2023-12-08,610,78.579313,90,0,1.651139,91190,9
2059933,2015/08/25,07-Apr-2008,Male,0,Chongqing,Sichuan,China ,50.0,07/25/2024,5,23774,36431.47,12491.88,207812,18-Jul-2024,7,88.198421,423,6,1.497156,284726,12
2005707,2010/03/10,2010/03/02,Unknown,2,Hangzhou,Jiangsu,United States,41.0,19-Feb-2025,3,46060,77958.52,25249.39,21315,10/29/2024,113,201.049059,490,3,0.714791,489944,9
2014015,2017/11/03,26-Sep-2020,F,0,,Shanghai,cn,54.0,10/05/2025,3,43355,11549.24,25296.67,163580,01/04/2024,640,20.610781,186,2,1.729519,112840,10
2052899,04/02/2017,07-Aug-2009,female ,0,beijing,shang hai,CN ,21.0,2025-03-18,6,535,30927.48,21734.72,397978,2024-03-25,358,174.495292,178,2,1.954546,281911,13
2022038,07/17/2016,2009/03/10,M,0,Wuhan,Shaanxi,cn,52.0,2024/10/19,5,27557,19096.05,28507.98,209206,30-Aug-2024,50,146.472516,249,2,1.26866,272218,12
2038609,06/24/2010,04-Nov-2015,male,0,guangzhou ,Sichuan,US,33.0,2024-10-03,3,39468,110390.56,29181.64,69816,05/09/2023,513,17.823686,600,6,0.969045,8550,9
2001471,2021-07-16,06-Oct-2017,Unknown,1,Hangzhou,Guangdong,China,30.0,10/24/2024,4,11501,73123.77,30029.39,117794,10/07/2023,383,148.079464,103,3,0.633839,181486,10
2004560,2013-09-30,08/02/2023,Female,3,beijing,Hubei,China,35.0,2025-11-27,5,42719,36570.32,9235.2,152650,16-Jul-2024,499,147.460827,308,6,1.2982,127054,11
2020718,2019/09/02,2018/01/24,Male,0,Chengdu ,Jiangsu,US,43.0,07/21/2024,6,46216,25048.92,11929.52,78253,29-Apr-2024,83,46.281879,183,3,0.719688,36630,13
2014849,04-Aug-2013,05/04/2009,M,1,XI'AN ,,India,,2024-03-15,7,23384,7106.74,63477.25,43155,05/28/2023,292,229.691407,216,3,1.130919,247461,16
2014338,2011/08/10,2018/05/27,male,3,SHANGHAI,Guangdong,CN ,50.0,24-Aug-2024,5,20432,30521.63,15631.01,117452,2023-05-09,473,77.20877,264,2,0.672234,298301,8
2040372,11/01/2011,14-Nov-2019,F,1,,Hubei,China Mainland,39.0,2025-09-24,3,60971,55530.81,13108.41,188552,12-Nov-2024,316,45.602326,168,1,1.791441,344794,13
2038325,25-Mar-2021,08/06/2012,Female,0,SHANGHAI,Chongqing,India,34.0,10/19/2025,7,16385,88812.19,57627.79,264913,04-Aug-2024,441,45.325281,168,2,1.915864,83560,7
2042298,01/10/2018,08/23/2023,M,0,Chongqing,shang hai,India,31.0,02/13/2024,6,51836,16993.12,17535.58,179744,2023-11-17,88,24.38418,507,3,1.108066,286522,7
2031272,2025-08-26,2008-10-02,Male,0,Shenzhen,Zhejiang,China,37.0,13-Dec-2024,3,26178,50047.99,41615.06,105483,06-Dec-2024,7,1.984321,128,5,1.167792,108860,9
2034872,12-Feb-2017,25-May-2010,Unknown,0,Beijing,Beijing,CN,53.0,05/30/2025,3,12372,65471.04,31586.24,256985,23-Oct-2024,219,17.105608,362,2,2.191501,232845,14
2004072,11/02/2021,2025-10-30,F,1,Xi'an,Guangdong,CHN,25.0,2025/01/08,3,15626,32192.49,44941.22,199248,2024-08-06,155,89.283008,536,5,0.874798,462123,10
2027288,04-Oct-2024,2006/09/23,male,1,Wuhan,Guangdong,CN,39.0,10-May-2025,3,14760,6748.49,25434.66,392178,08-May-2025,2,102.891986,285,2,1.608994,281016,9
2034156,10/01/2020,03/18/2009,Male,0,Beijing,Guangdong,India,34.0,2025/03/13,4,27928,8766.87,10179.32,368351,04/26/2024,321,100.232021,265,4,0.529376,1095,12
2053921,2021/08/14,05/17/2023,Unknown,0,Chengdu ,Hubei,CN ,43.0,2024/12/05,3,13333,52878.27,7108.7,413607,2024-11-23,12,52.946238,395,1,1.707319,225606,11
2016955,2023-11-14,2007/03/16,M,3,Nan jing,,United States,31.0,2024-01-04,5,29210,22190.35,55716.09,39153,11/16/2023,49,112.322263,301,3,1.088628,273597,4
2042303,14-May-2012,2015-07-19,Unknown,2,Xian,Sichuan,US,55.0,2024-07-23,7,5331,34936.41,10403.86,352102,2024-02-27,147,72.573947,476,1,0.026257,277938,9
2034202,09/12/2025,06/15/2019,male,1,Wuhan,shang hai,CHN,35.0,2025/10/03,7,12628,27456.81,22704.82,232592,30-Nov-2023,673,60.525828,239,2,1.32364,107182,8
2061369,2025/02/05,2021/09/30,,0,Shenzhen,Shanghai,IN,,05/24/2024,8,25283,90043.99,31974.37,10591,2023-06-28,331,15.488568,316,4,1.440982,387479,8
2049579,05/13/2024,2014/10/24,M,0,Chong qing,Shanghai,China ,39.0,2024/12/12,4,30906,47787.44,3723.45,384303,11/13/2023,395,75.623106,418,1,0.891338,214574,12
2029097,17-Mar-2012,2010-08-14,Unknown,3,Wuhan,Beijing,India,41.0,22-May-2024,4,37675,73226.15,21600.19,106561,04/23/2023,395,123.173718,208,2,0.389407,293763,7
2005895,26-Nov-2012,04/14/2011,F,0,Wuhan,Guangdong,,22.0,01/25/2025,2,6724,24878.35,34750.49,197093,30-Jun-2024,209,203.026962,173,3,0.449241,165850,6
2052094,26-Aug-2010,02-Sep-2025,F,0,Chong qing,,United States,41.0,2025-01-23,3,16710,59130.74,84701.4,145711,17-Oct-2024,98,115.718707,305,1,1.445554,389905,5
2038692,11/28/2017,2007/01/07,Unknown,1,wuhan,Si chuan,IN,21.0,25-May-2025,5,30092,114335.44,63456.49,282556,25-Mar-2025,61,49.082104,394,1,1.020585,204869,8
2020959,07-Jan-2024,2017/11/28,Female,0,Wuhan,Si chuan,IN,34.0,06-Feb-2024,5,67133,2317.88,20997.87,181424,2023-12-27,41,166.990106,564,2,0.117086,383503,13
2017412,2015/09/20,2017/11/03,Female,0,guangzhou ,Zhejiang,CN ,44.0,10/24/2024,13,2926,84510.16,13185.28,146171,09-Oct-2023,381,29.952448,380,3,1.929443,123215,13
2000032,11-Jul-2018,15-Dec-2023,F,0,Xi'an,Jiangsu,CN,43.0,05/08/2024,2,2428,32709.62,10349.39,349946,2023-04-23,381,80.718301,465,1,1.648839,53044,12
2007917,2012/01/16,2011/04/08,female ,1,Wuhan,Si chuan,IN,35.0,2024/08/11,3,5185,90582.77,24908.1,87922,2023-06-25,413,93.793178,561,3,0.478127,379183,5
2019000,03/07/2015,2014/06/19,Male,2,,,cn,,2024/06/24,2,65246,7742.15,20808.51,28466,2024-02-10,135,21.252137,532,1,0.901387,510168,16
2034461,29-Aug-2017,2011-08-21,female ,0,Wuhan,shang hai,IN,41.0,2025-07-02,6,39008,3625.07,19742.28,263614,25-Apr-2024,433,35.067352,249,1,0.13323,393396,12
2054421,2011/11/23,2019/02/12,Unknown,2,Chongqing,bei jing,China ,27.0,03/23/2024,10,55388,37765.34,517.39,157015,2023-05-30,298,88.670972,253,1,1.572976,86320,17
2002324,12/04/2011,07-Feb-2016,,0,Chengdu ,Hubei,CN,36.0,08/09/2025,6,7603,9108.24,44457.76,153321,2024-01-03,584,266.545799,218,4,1.505592,490074,14
2028906,05-Oct-2016,2015-03-01,female ,1,wuhan,Beijing,CN ,,2025/03/05,10,31894,92087.07,25533.37,122631,21-May-2023,654,66.573382,118,5,0.776384,256469,5
2029763,13-Oct-2020,02/11/2010,M,1,Hangzhou,,CN ,25.0,2025/03/09,3,38654,11762.89,100094.93,45146,26-Dec-2023,439,172.538047,216,8,0.737471,161669,10
2046298,12/20/2024,27-Aug-2015,Unknown,2,Nan jing,Beijing,United States,40.0,2024/02/03,6,7528,20715.62,25533.41,15437,06/01/2023,247,137.393238,19,4,0.320538,62895,12
2039315,09/05/2024,2024/04/21,male,0,Chong qing,bei jing,CN ,44.0,2025-01-23,7,44032,48407.46,36555.38,165782,2024-05-31,237,37.336212,88,1,1.181216,254122,7
2036205,07/20/2011,2014-10-29,F,0,,shang hai,CN,,2024/07/22,6,24387,25174.49,7513.47,327240,11-Sep-2023,315,74.910762,558,2,1.317773,313856,9
2021675,12/14/2019,11/11/2018,Unknown,0,wuhan,Beijing,US,40.0,02-Aug-2025,6,52700,33088.34,23917.43,469707,03-May-2025,91,15.358267,337,4,1.122302,292580,20
2051595,22-Jun-2015,05/02/2008,Unknown,3,Hangzhou,,United States,28.0,2024-05-27,3,16331,40620.9,24118.32,67889,01-Nov-2023,208,81.917676,227,2,1.255991,140270,4
2019376,2015-08-16,01/25/2024,Male,1,Wuhan,,CHN,51.0,2025/08/05,5,53746,20119.5,13253.16,447921,05/07/2024,455,9.849826,20,5,0.859925,56146,3
2032261,17-Jan-2020,11-Apr-2025,male,0,Shanghai,,China,24.0,03-Aug-2024,6,6839,26132.03,7755.4,466925,17-Dec-2022,595,111.608907,277,1,0.015914,142365,12
2009842,31-Oct-2012,09/07/2009,Male,3,Xian,Chongqing,China ,33.0,12/26/2024,2,40874,3376.4,80379.67,296292,10/18/2023,435,128.927589,127,3,1.657256,145274,8
2012051,2015/11/16,2009-12-25,F,0,Chongqing,Guang dong,CN ,39.0,01/02/2024,3,42555,25274.61,36950.9,37664,06/07/2022,574,26.317867,309,5,2.181509,267819,17
2022859,2025/06/05,2020-02-06,Male,0,,,US,30.0,2025-07-25,4,52936,51592.32,14392.5,249580,2024-07-03,387,40.023868,486,4,1.588128,351666,8
2001158,2020/05/20,2016-06-16,,2,Shanghai,Zhe jiang,,42.0,2024-12-28,1,13428,76856.83,88445.04,307801,2024-12-13,15,11.981276,268,2,1.616209,115853,8
2051983,2011-12-21,2016/08/16,,0,Xi'an,Hubei,China,47.0,2025-02-14,6,8605,65797.13,5270.79,481624,2024-06-19,240,185.84905,634,3,0.646752,174642,8
2010414,2023-07-08,2010-11-16,,0,Guangzhou,Shanghai,cn,45.0,12/28/2025,5,51684,35896.99,n/a,237032,2024-11-06,417,89.794493,246,3,2.203542,260366,19
2041537,04-Oct-2016,2006/08/02,Unknown,2,Chong qing,Sichuan,US,28.0,2024/02/04,4,60692,67271.0,1242.4,256812,01/08/2023,392,154.135485,201,4,0.469396,335107,9
2029330,2022-11-07,11/17/2018,male,1,Xi'an,,IN,31.0,08/29/2025,6,32497,48160.44,17209.92,305705,2025-05-02,119,198.133118,227,0,1.290336,261500,8
2011603,04-Dec-2019,06/22/2012,,3,,bei jing,US,32.0,2024-11-11,2,22247,99834.32,3364.63,348086,04-Apr-2024,221,232.36059,121,3,0.98086,302572,9
2025223,2017/03/31,09/09/2006,Unknown,0,Chongqing,,cn,41.0,2025/05/15,6,17674,102887.93,66113.09,100277,09-May-2024,371,109.03144,27,2,1.070775,69295,10
2042935,2012-11-20,20-Dec-2020,Male,0,guangzhou ,Sichuan,cn,32.0,24-Jun-2025,5,21088,17625.82,21381.43,87100,02/21/2024,489,67.160287,553,1,1.27348,278028,9
2034645,13-Jul-2012,2025/11/02,male,3,Chongqing,Guangdong,CHN,45.0,2024-05-30,6,41884,12521.61,41627.51,261571,21-Jun-2023,344,219.264141,7,3,0.8707,332312,14
2062729,06/22/2014,2024-01-07,F,0,Xian,Zhejiang,CN ,43.0,2024-05-02,6,30601,10064.62,28901.5,336991,07/07/2022,665,116.101133,20,2,1.421708,209567,11
2039821,10/06/2019,2021/03/30,,3,beijing,,IN,40.0,2024-01-22,3,55964,26847.1,55362.19,324035,2023-01-16,371,110.394285,504,3,2.021956,169645,8
2002606,03/03/2011,07/21/2008,F,1,wuhan,Guangdong,China,35.0,04/24/2024,4,28092,71779.62,11533.2,158087,10-Sep-2023,227,153.899702,57,3,0.855869,46621,6
2053909,2012/06/19,2013-01-08,Unknown,0,Shanghai,Jiangsu,cn,52.0,2025-06-23,4,11941,32916.83,41148.7,227130,04/10/2025,74,20.846505,401,5,0.888362,75777,12
2044256,2012/12/28,2016/01/24,Fem,1,Chengdu,Guangdong,IN,33.0,2024-01-28,2,22244,102088.41,29220.77,126149,28-May-2022,610,38.097931,475,2,1.195755,234890,13
2058621,2023/09/16,2007-10-11,F,2,wuhan,Sichuan,India,26.0,2025/12/17,4,43490,99512.64,7630.87,56358,28-Jun-2024,537,167.147889,469,0,2.024783,81497,4
2014278,03/16/2010,11/27/2010,female ,0,beijing,Jiangsu,United States,,12-Dec-2024,3,13061,69829.4,27685.18,393019,24-Dec-2023,354,214.343617,543,2,0.85724,108286,7
2003859,2018/02/01,01/04/2007,,0,Xi'an,Zhe jiang,China ,,04-May-2025,3,50076,96896.95,41754.0,52565,10/14/2023,568,150.098573,527,0,0.808809,111729,12
2018912,21-May-2023,20-Jan-2019,male,1,Wuhan,Hubei,cn,33.0,09/12/2024,7,31026,8003.07,14485.17,542417,2023-12-22,265,157.476318,221,2,1.013754,167964,11
2062336,2013-02-03,2018/07/23,Male,2,Hangzhou,Hubei,India,26.0,11-May-2025,7,3049,18323.67,50442.0,35111,2024-09-06,247,199.342838,850,4,0.513123,2258,11
2061764,2011-10-15,2008/11/12,Male,0,wuhan,Guangdong,IN,30.0,2025/11/05,2,37685,?,18205.01,451576,2024-11-05,365,67.757515,261,0,0.148362,109492,9
2050715,12-Jan-2016,2012/07/05,male,1,Chengdu ,Guang dong,CHN,40.0,27-Feb-2025,6,48244,1931.03,23913.2,188012,20-Feb-2025,7,65.255782,488,5,1.089774,249549,8
2051576,25-Apr-2021,27-Feb-2016,Female,0,Xian,Shaanxi,IN,33.0,26-Aug-2024,3,59919,20042.28,67634.01,4290,2023-12-04,266,200.811129,2,5,1.616981,149813,9
2032515,12/22/2024,2005-02-05,,1,wuhan,bei jing,US,51.0,04-May-2024,6,8627,27428.92,19082.6,34967,2022-12-21,500,18.512547,272,2,0.394392,248866,10
2013100,2023/10/19,07/12/2017,Female,0,,Zhejiang,US,28.0,10/14/2025,4,48309,358.34,20206.11,206530,07-Aug-2025,68,34.520828,226,1,1.654891,197271,5
2002773,12/22/2023,2016/03/29,F,2,Chengdu,Zhe jiang,India,48.0,17-Jul-2025,4,49158,30588.87,17405.26,102245,2024-03-02,502,120.748564,516,3,0.761487,329635,12
2027451,2017-06-25,2012-12-10,,0,Beijing,Zhejiang,CHN,25.0,2025-08-04,4,23056,60665.78,70102.49,64478,23-May-2025,73,187.242163,358,3,1.092148,148493,5
2004746,2020-09-05,2007/05/14,,0,Shanghai,Jiangsu,CN,47.0,2025/10/21,3,51860,89493.25,5287.26,402009,30-Jul-2024,448,212.240832,348,0,0.712272,161755,11
2048887,11/21/2016,2022/08/29,Male,0,Beijing,Jiangsu,IN,32.0,2024/06/29,3,22483,33550.79,2129.92,130275,2022-09-29,639,120.061725,644,1,0.912489,216702,16
2054069,19-Jul-2024,04-Mar-2017,,1,Chengdu,Zhejiang,CHN,31.0,2025-05-29,2,11723,40323.39,49858.8,407818,2024-10-11,230,102.649087,567,4,1.238596,275377,13
2011251,2014/05/30,2014/07/22,Female,1,Xi'an,Shanghai,CN ,26.0,2024/04/25,8,36082,66581.21,28034.93,249448,18-May-2023,343,209.976617,443,5,1.04132,56001,9
2020284,2018/06/06,07/05/2006,Female,0,Chongqing,Shanghai,United States,26.0,2025-11-21,5,14727,11297.91,75503.07,314001,09-Sep-2024,438,119.805501,179,0,0.818946,73939,6
2038150,11/15/2016,2013-10-17,,1,Shanghai,Jiangsu,CN,47.0,2024/06/23,6,74140,31624.29,29173.21,226589,2022-11-22,579,117.089281,388,5,0.595745,418172,13
2033556,2014/04/23,11-Mar-2008,Male,0,Xi'an,Zhejiang,IN,35.0,2025/04/17,4,52580,62290.06,97743.31,6280,10/01/2024,198,122.876163,367,1,0.865508,51676,8
2044061,2024-12-20,16-Aug-2018,male,1,Chongqing,Guangdong,China ,46.0,2025/08/09,5,41289,8292.93,73667.88,28558,01/19/2024,568,91.803932,37,1,1.647626,202639,4
2025730,2016/07/15,04/20/2007,Female,2,Chongqing,bei jing,CN ,32.0,05/28/2024,9,32909,21613.45,32226.45,85210,01/18/2024,131,116.721885,245,1,0.335398,206702,10
2035831,05/15/2022,05/18/2016,female ,1,,Guangdong,CHN,31.0,2024-11-24,2,228,45135.43,107036.0,260220,11-Mar-2024,258,189.205344,444,3,1.226228,288778,8
2043695,07/06/2024,2008-12-23,Male,1,Chong qing,Zhejiang,China,31.0,20-Jan-2025,9,26091,49474.34,30423.75,295573,04/25/2023,636,66.914155,63,3,0.636174,273153,4
2055165,2018-05-30,2021-01-01,,0,beijing,shang hai,CN,47.0,2024/06/22,2,16214,31732.05,10839.15,158891,05/30/2024,23,123.98778,46,3,1.359042,144155,6
2061241,05-May-2018,2021-01-20,male,0,Nanjing,Sichuan,China,42.0,2024/07/14,8,9311,81871.75,8196.28,355657,20-Nov-2022,602,196.340638,159,3,1.233591,102584,9
2003028,07/21/2020,2006/12/04,,1,SHANGHAI,,CHN,34.0,2024-07-06,6,9072,15948.22,24955.25,278427,01/02/2024,186,25.320176,66,3,0.841816,207902,6
2031896,2010-07-17,02/14/2006,,1,Hangzhou,Shaanxi,CN,28.0,30-Oct-2025,4,29384,37348.24,33054.26,324751,09/17/2025,43,3.75543,532,3,0.728008,211384,8
2012916,2015-11-28,2016-01-04,F,0,Chong qing,shang hai,China,49.0,2024-08-15,4,29490,72400.1,12314.01,129346,06/04/2024,72,137.496734,240,2,1.495055,392413,11
